0.00580699,0.02982895,0.02446814,0.00354619,0.04244932,0.04417846,0.00727357,0.01063070,0.01882834,0.00406592,0.00022754,0.00000000,0.00601096,0.00304597
0.00597054,0.02487303,0.00304319,0.00014733,0.00909370,0.02687018,0.00435066,0.00095398,0.02599438,0.00239682,0.00125059,0.00005355,0.00381164,0.00238225
0.00411177,0.03283172,0.05214295,0.00193587,0.07616846,0.03708627,0.01232106,0.07656239,0.01227181,0.00075037,0.00078501,0.00063206,0.00884596,0.00313303
0.00706176,0.02700334,0.02306620,0.00113823,0.05143325,0.04609537,0.01177438,0.00794530,0.02038890,0.00110775,0.00219733,0.00021339,0.00730105,0.00509876
0.00582120,0.02878040,0.03036461,0.00128456,0.05358131,0.03981202,0.01076952,0.03151654,0.01834617,0.00120244,0.00152733,0.00033719,0.00729703,0.00395012
0.00292194,0.00337519,0.01889402,0.00334487,0.01873681,0.01470582,0.00436262,0.01154115,0.00381054,0.00095825,0.00055439,0.00000000,0.00822695,0.00370579
0.00182582,0.00218429,0.00162259,0.00005887,0.00338539,0.01005953,0.00134386,0.00072719,0.00164861,0.00021635,0.00074903,0.00015353,0.00196428,0.00140496
0.00086762,0.00228967,0.01336617,0.00058219,0.02783731,0.00751658,0.00412905,0.01827197,0.00218168,0.00022708,0.00030920,0.00040493,0.00369866,0.00151763
0.00121121,0.00213311,0.00967530,0.00045382,0.02448393,0.00804433,0.00436511,0.01090227,0.00230922,0.00020136,0.00064384,0.00020042,0.00252571,0.00217578
0.00094927,0.00179306,0.00827430,0.00036828,0.02099597,0.00656286,0.00333163,0.00991658,0.00183678,0.00015478,0.00042724,0.00016655,0.00207977,0.00127285
