0.20465724,0.78600538,0.30056745,0.04912661,0.34845036,0.37238362,0.11362761,0.48288482,0.28379422,0.02032927,0.00642692,0.00398079,0.35942304,0.19927493
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11548375,0.74543238,0.36114088,0.00546590,0.56554496,0.42206305,0.13016304,0.29382819,0.38940015,0.00369110,0.12497685,0.00802170,0.21219137,0.05080185
0.14812127,0.76028216,0.33897099,0.02144572,0.48608837,0.40388042,0.12411109,0.36302292,0.35074839,0.00978067,0.08158757,0.00654273,0.26607817,0.10514301
0.01438396,0.02076146,0.02979930,0.00771638,0.06864426,0.04431726,0.01180142,0.05124114,0.02978798,0.00263877,0.00072121,0.00063814,0.03246385,0.01840285
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01424496,0.03664725,0.05033373,0.00069294,0.06008717,0.03495189,0.00989066,0.05321854,0.03568418,0.00070627,0.01402139,0.00146133,0.03209282,0.00742192
0.01121855,0.02475715,0.02491385,0.00292899,0.03329626,0.02245305,0.00577630,0.03299488,0.02582229,0.00116801,0.00892091,0.00076191,0.01415181,0.00559568
