0.00508500,0.03386143,0.06106182,0.00051602,0.02534097,0.01050919,0.00165488,0.10843525,0.00542723,0.00011546,0.00299265,0.00324806,0.04738792,0.01122149
0.00288532,0.03651958,0.04262897,0.00084600,0.02931524,0.01255509,0.00268491,0.20788059,0.00492672,0.00036058,0.00206463,0.00101249,0.01748684,0.00329272
0.00570096,0.03619578,0.02676367,0.00063444,0.02582730,0.01199084,0.00387782,0.09769343,0.00583629,0.00029114,0.00334815,0.00272645,0.06145751,0.01210410
0.00322719,0.03659175,0.04143976,0.00070339,0.03036953,0.01419648,0.00395506,0.17993167,0.00588203,0.00029259,0.00180680,0.00091908,0.02056943,0.00366462
0.00398283,0.03622074,0.03942610,0.00070751,0.02836991,0.01280037,0.00337617,0.15858100,0.00556256,0.00029554,0.00241153,0.00165267,0.03343283,0.00657180
0.00084752,0.00116939,0.01573386,0.00035323,0.01098097,0.00374518,0.00118940,0.02022909,0.00082809,0.00014910,0.00107796,0.00162979,0.00768467,0.00229101
0.00068174,0.00141136,0.00958420,0.00032765,0.01382526,0.00434562,0.00188495,0.04336862,0.00149821,0.00018506,0.00086397,0.00059029,0.00421578,0.00128770
0.00091818,0.00124676,0.00801777,0.00025338,0.01327140,0.00513754,0.00166436,0.02436057,0.00104810,0.00016154,0.00083591,0.00117125,0.01270712,0.00251694
0.00073584,0.00152703,0.01038901,0.00026069,0.01214658,0.00400411,0.00193244,0.04140730,0.00179696,0.00020869,0.00094468,0.00058703,0.00638355,0.00133727
0.00061670,0.00106001,0.00759873,0.00018552,0.01013291,0.00366145,0.00129142,0.02815428,0.00113543,0.00013313,0.00073633,0.00045071,0.00590513,0.00136010
