0.00799028,0.02461347,0.02197958,0.00140116,0.03055809,0.02818873,0.00225192,0.00817374,0.02558029,0.00064673,0.00041913,0.00000000,0.00296625,0.00107076
0.00724970,0.02497790,0.00386668,0.00083287,0.01653543,0.03708805,0.00554533,0.00147293,0.02571735,0.00123554,0.00165426,0.00014688,0.00405678,0.00462164
0.00356017,0.03267140,0.03303941,0.00154428,0.06598141,0.03145740,0.00573820,0.08021694,0.01366469,0.00071240,0.00118300,0.00010281,0.00723825,0.00288868
0.00630994,0.02947714,0.01842050,0.00121655,0.05167688,0.04583256,0.00734419,0.01271154,0.01843503,0.00086955,0.00180385,0.00033419,0.00651120,0.00632231
0.00547148,0.02986713,0.02135944,0.00127349,0.05093168,0.03902342,0.00642864,0.03547669,0.01794565,0.00087177,0.00154413,0.00021655,0.00634781,0.00475448
0.00410537,0.00459184,0.01097396,0.00243368,0.00911422,0.01050552,0.00256113,0.00806135,0.00422064,0.00131603,0.00119326,0.00000000,0.00368446,0.00296592
0.00176528,0.00230328,0.00171185,0.00078560,0.00535730,0.01018339,0.00174496,0.00122547,0.00140937,0.00102491,0.00109452,0.00023953,0.00193021,0.00284980
0.00090271,0.00141999,0.00767265,0.00153280,0.02044900,0.00767108,0.00297434,0.02389008,0.00281261,0.00065542,0.00061883,0.00024690,0.00227180,0.00137489
0.00219919,0.00220643,0.00833148,0.00089546,0.02305425,0.01178768,0.00163952,0.00579019,0.00232788,0.00074433,0.00059252,0.00043062,0.00444936,0.00565046
0.00123172,0.00155964,0.00619366,0.00108387,0.01797888,0.00852565,0.00178372,0.01014333,0.00197110,0.00074324,0.00049747,0.00024125,0.00172132,0.00271872
