0.11929675,0.33911854,0.09927978,0.00387689,0.13502839,0.21570797,0.07316691,0.08122404,0.40757266,0.01179449,0.00106821,0.00085873,0.07241375,0.04888048
0.10462853,0.35644042,0.07774219,0.00095597,0.14043841,0.19979103,0.03896434,0.06465768,0.47043237,0.00249744,0.02624744,0.00111481,0.06573555,0.01373310
0.20679617,0.51269984,0.18561018,0.02820089,0.20670095,0.24475746,0.10431590,0.15912226,0.29919496,0.02557010,0.00450158,0.00115467,0.11306101,0.09157498
0.14836553,0.44378787,0.12836592,0.00282808,0.19079374,0.22934368,0.06099901,0.09904619,0.44012547,0.00827193,0.04552594,0.00289672,0.09044933,0.03045283
0.16226445,0.45382047,0.14068505,0.01179207,0.18790160,0.22997718,0.07322688,0.11516724,0.39349517,0.01365075,0.02707271,0.00195193,0.09449245,0.05010636
0.01499659,0.02694852,0.01422695,0.00125397,0.01186341,0.01809533,0.00842219,0.01085941,0.04310681,0.00175901,0.00071091,0.00068250,0.01921159,0.01518864
0.01105591,0.03952286,0.01988669,0.00021081,0.02665178,0.02979524,0.00374516,0.01552085,0.02682196,0.00028848,0.00401242,0.00024717,0.01199943,0.00244996
0.02555973,0.03136849,0.02416157,0.00302623,0.02273188,0.02035288,0.00845085,0.01887982,0.02144625,0.00177123,0.00067740,0.00023576,0.01839532,0.01494474
0.02041382,0.03030970,0.01485107,0.00025295,0.02181648,0.01926919,0.00460055,0.00880495,0.02724056,0.00060167,0.00902405,0.00062058,0.01666297,0.00462461
0.01780426,0.01972424,0.01203009,0.00119703,0.01866403,0.01760943,0.00510545,0.01005526,0.02092311,0.00088192,0.00450102,0.00037083,0.01413410,0.00763159
