0.18936197,0.33423468,0.08397548,0.01334450,0.12913753,0.19479093,0.10172485,0.07944585,0.37322053,0.00283305,0.00369731,0.00104948,0.09150416,0.08005802
0.11470822,0.28753394,0.08036648,0.00211927,0.10490179,0.12748733,0.06930910,0.08133449,0.40318489,0.00212328,0.05905374,0.00270480,0.10504825,0.03288736
0.23604564,0.46866044,0.13950031,0.03230857,0.19204818,0.27147993,0.09412359,0.11870222,0.22195752,0.02984218,0.00445138,0.00114849,0.09758676,0.09540140
0.19610298,0.39661074,0.11311065,0.00313871,0.15838733,0.20623748,0.05916489,0.10831808,0.33406860,0.00965070,0.04365900,0.00440145,0.11730578,0.04345829
0.18467413,0.38428822,0.11035907,0.01264269,0.15188807,0.20334844,0.07550651,0.10218469,0.32078236,0.01349083,0.03355632,0.00269423,0.10608562,0.05882440
0.03592520,0.02422655,0.01448636,0.00286183,0.02572971,0.03171541,0.01240746,0.00853759,0.03299999,0.00066827,0.00089793,0.00043014,0.00926008,0.01176053
0.01641717,0.02354672,0.00839531,0.00054034,0.01491019,0.01620081,0.00785927,0.00991918,0.02673999,0.00023380,0.00465202,0.00048509,0.00707772,0.00377760
0.02490888,0.04660264,0.02088010,0.00504709,0.03599454,0.04261693,0.01421644,0.02119341,0.01904765,0.00309454,0.00056582,0.00016545,0.01107065,0.01034020
0.01958718,0.04362597,0.01513255,0.00054723,0.02867484,0.03413400,0.00910013,0.01369152,0.02315241,0.00115325,0.00368505,0.00048146,0.01327820,0.00328926
0.02021408,0.03261823,0.01083579,0.00201117,0.02126608,0.02739210,0.00896998,0.01192407,0.02112588,0.00139445,0.00239090,0.00018318,0.00427491,0.00389617
