0.16741446,0.56610030,0.17715564,0.04598703,0.09535708,0.10655770,0.05408753,0.19215658,0.13607144,0.02366764,0.00415581,0.00048500,0.08630075,0.05705864
0.12421904,0.50630629,0.16804400,0.01261755,0.10743730,0.10797758,0.03661612,0.19450802,0.21950027,0.02476357,0.03561294,0.00117323,0.08138241,0.02584882
0.14281206,0.50055921,0.19315954,0.02162739,0.12260200,0.11838873,0.05720033,0.15777850,0.16397630,0.01154420,0.00252554,0.00128832,0.10265925,0.05650874
0.06637235,0.53950042,0.18773851,0.00300402,0.15717348,0.15668121,0.02311324,0.14863622,0.27119580,0.00328180,0.02287444,0.00187547,0.09751258,0.01760085
0.09633770,0.52892178,0.18858455,0.01137589,0.14244246,0.14152893,0.03551799,0.15445782,0.22981870,0.00722481,0.01563568,0.00160593,0.09826768,0.03194586
0.02358753,0.02576541,0.01704122,0.00631114,0.01717591,0.02031096,0.00803298,0.01663202,0.01533767,0.00346467,0.00067784,0.00010605,0.00981519,0.00824594
0.02089861,0.03069965,0.01067893,0.00265165,0.02247966,0.01903641,0.00347368,0.02818061,0.02058989,0.00888273,0.00430767,0.00042374,0.01400068,0.00438249
0.00660476,0.02264926,0.01151569,0.00287944,0.01454710,0.02128094,0.00593271,0.01235549,0.01541963,0.00222582,0.00021574,0.00015259,0.01104880,0.00453811
0.00796273,0.03606536,0.01631645,0.00029324,0.02451976,0.04967801,0.00297575,0.02239701,0.01691926,0.00082737,0.00293752,0.00031499,0.01658234,0.00246541
0.00491925,0.02912758,0.01260084,0.00136377,0.01779440,0.03541484,0.00329303,0.01585178,0.01187273,0.00123318,0.00181031,0.00022663,0.01295015,0.00252219
