0.19662884,0.34734815,0.06287015,0.01218301,0.08287828,0.11666954,0.07272197,0.02996544,0.47938710,0.00478338,0.00210516,0.00076923,0.03638005,0.04073764
0.13608754,0.35687432,0.07378937,0.00254597,0.09301525,0.11502533,0.03121361,0.04126972,0.50941956,0.00501043,0.02097860,0.00166615,0.04044234,0.01707616
0.12864479,0.40156379,0.07080909,0.02140049,0.07726377,0.13206710,0.05106760,0.05158994,0.39460048,0.03350288,0.00172884,0.00049408,0.03985254,0.02869968
0.09635921,0.30250448,0.03962712,0.00217733,0.05760581,0.09624277,0.02884252,0.02796643,0.55524182,0.00918561,0.01885824,0.00093298,0.04076288,0.01354503
0.11918434,0.33942771,0.05401372,0.00835221,0.06923677,0.10991085,0.03935451,0.03595865,0.49970707,0.01481926,0.01285845,0.00087974,0.04005497,0.02065631
0.02630932,0.03704538,0.01482070,0.00178213,0.01232242,0.01184460,0.00777026,0.00658209,0.02869758,0.00071335,0.00044851,0.00024847,0.01086235,0.01642567
0.01667209,0.03464656,0.01646355,0.00035248,0.01106796,0.01081220,0.00432879,0.01219763,0.02817200,0.00058635,0.00440155,0.00035355,0.00726631,0.00396528
0.00719030,0.02595353,0.00847697,0.00405107,0.00939827,0.01555606,0.00365958,0.00527010,0.02260380,0.00246714,0.00015313,0.00009144,0.00324833,0.00380576
0.00661878,0.03813261,0.00910808,0.00028406,0.01317304,0.01709943,0.00209870,0.00532399,0.04010945,0.00051902,0.00270497,0.00015593,0.00519535,0.00123360
0.00499391,0.03125553,0.00766708,0.00114821,0.00894495,0.01344331,0.00230149,0.00381055,0.02761704,0.00099478,0.00115391,0.00014030,0.00295513,0.00303638
