0.00168618,0.00560501,0.00179916,0.00014947,0.00390151,0.00482041,0.00124782,0.00093575,0.01359589,0.00142031,0.00001174,0.00000000,0.00048772,0.00022015
0.00220661,0.00662942,0.00381023,0.00025704,0.00933135,0.00733282,0.00187828,0.00114413,0.01131268,0.00037224,0.00037861,0.00025520,0.00169527,0.00116659
0.00220060,0.00725109,0.00167542,0.00024764,0.00722846,0.00929543,0.00168199,0.00189761,0.01124885,0.00098161,0.00026121,0.00005713,0.00127127,0.00082833
0.00349409,0.00571023,0.00121683,0.00022415,0.00379115,0.00576429,0.00225644,0.00040036,0.01051628,0.00056229,0.00075767,0.00088022,0.00527780,0.00629186
0.00282904,0.00621414,0.00168147,0.00022676,0.00533209,0.00679132,0.00196223,0.00093595,0.01110131,0.00073779,0.00050996,0.00050477,0.00334152,0.00367010
0.00024259,0.00072835,0.00163742,0.00012372,0.00182349,0.00168023,0.00067346,0.00117455,0.00103110,0.00014353,0.00003332,0.00000000,0.00044689,0.00028876
0.00047713,0.00127486,0.00443607,0.00020704,0.00418385,0.00245950,0.00052944,0.00149822,0.00160476,0.00009785,0.00032417,0.00054147,0.00085551,0.00073743
0.00042280,0.00098549,0.00070675,0.00012077,0.00266771,0.00383436,0.00050813,0.00106273,0.00117079,0.00011001,0.00030991,0.00017076,0.00089079,0.00046570
0.00075726,0.00096063,0.00127291,0.00008335,0.00205196,0.00322740,0.00046329,0.00049220,0.00150746,0.00013815,0.00023998,0.00056873,0.00288577,0.00313167
0.00041788,0.00082754,0.00144585,0.00009263,0.00171240,0.00290521,0.00031632,0.00051248,0.00128314,0.00009630,0.00015778,0.00027958,0.00157494,0.00166493
