0.18191585,0.32110196,0.06186261,0.01637811,0.07027067,0.11720433,0.05766258,0.04359699,0.43140095,0.00494034,0.00183708,0.00045701,0.05238150,0.04987846
0.09941497,0.26996884,0.04362407,0.00198958,0.05793205,0.06926666,0.03526201,0.03924484,0.48502189,0.00374857,0.03784109,0.00177367,0.06612580,0.01891131
0.24353449,0.50712764,0.10018933,0.02780264,0.10866071,0.17701866,0.06360646,0.06206367,0.24031118,0.02721449,0.00247297,0.00060265,0.04618178,0.04846292
0.18607840,0.36902490,0.06744777,0.00434612,0.07817587,0.11781605,0.03281961,0.05300758,0.39193398,0.01253598,0.02392613,0.00155582,0.05143537,0.02257288
0.17659464,0.37752765,0.06971722,0.01149707,0.08071805,0.12082250,0.04447133,0.05093825,0.37695867,0.01382079,0.02032066,0.00126503,0.05442159,0.03100863
0.01498528,0.03129651,0.01327382,0.00294876,0.01218237,0.01104315,0.00408631,0.01020954,0.04915817,0.00043927,0.00025798,0.00018594,0.00423005,0.00667178
0.01130729,0.03620442,0.01523544,0.00041940,0.01032821,0.00888101,0.00189631,0.00876604,0.02682764,0.00070309,0.00564695,0.00030979,0.00590481,0.00130904
0.03761170,0.03946141,0.02460011,0.00544585,0.02115463,0.01477790,0.00766595,0.01104593,0.02070282,0.00252724,0.00032801,0.00012704,0.00626109,0.00889827
0.02619806,0.04385074,0.01715091,0.00099713,0.02007145,0.01711697,0.00302563,0.00731342,0.01703236,0.00034477,0.00260721,0.00019522,0.00647952,0.00305886
0.02212230,0.02978221,0.01337759,0.00213786,0.01225739,0.01023269,0.00310963,0.00604873,0.01461506,0.00089156,0.00211820,0.00009148,0.00341947,0.00389586
